Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Weight Unit,Cost per item,Status
est-e-lauder-est-e-lauder-limited-edition-glow-non-stop-firm-smooth-hy,Estée Lauder Limited Edition Glow Non Stop Firm Smooth Hydrate,"<p>Authentic Estée Lauder makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>Authentic designer stock. Packed in Fountain Valley, California and shipped from the United States.</p><p><strong>Hard to find.</strong> When this one sells out, it is gone.</p>",Estée Lauder,Health & Beauty > Personal Care,Makeup,"hard-to-find, rare",TRUE,Title,Default,,,,,B09G4VXT6D,7,shopify,3,deny,manual,42.85,,TRUE,TRUE,,https://i.ebayimg.com/images/g/wYYAAOSwspZnDrW5/s-l800.jpg,1,Estée Lauder Limited Edition Glow Non Stop Firm Smooth Hydrate,FALSE,Estée Lauder Limited Edition Glow Non Stop Firm Smooth Hydrate | Sol Beautiful,"Authentic Estée Lauder makeup from Sol Beautiful — Estée Lauder Limited Edition Glow Non Stop Firm Smooth Hydrate. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-limited-edition-glowing-all-the-way-firm-lif,Estée Lauder Limited Edition Glowing All the Way Firm+life+brighten 3 Piece Set,"<p>Authentic Estée Lauder makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>Authentic designer stock. Packed in Fountain Valley, California and shipped from the United States.</p><p><strong>Hard to find.</strong> When this one sells out, it is gone.</p>",Estée Lauder,Health & Beauty > Personal Care,Makeup,"hard-to-find, rare",TRUE,Title,Default,,,,,116359074433-1,7,shopify,16,deny,manual,84.98,,TRUE,TRUE,,https://i.ebayimg.com/images/g/D3wAAOSw1xpnDrYL/s-l800.jpg,1,Estée Lauder Limited Edition Glowing All the Way Firm+life+brighten 3 Piece Set,FALSE,Estée Lauder Limited Edition Glowing All the Way Firm+life+brighten 3 Piece Set | Sol Beautiful,"Authentic Estée Lauder makeup from Sol Beautiful — Estée Lauder Limited Edition Glowing All the Way Firm+life+brighten 3 Piece Set. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-major-eye-impact-firm-smooth-brighten-set,Estée Lauder Major Eye Impact Firm + Smooth + Brighten Set,"<p>Authentic Estée Lauder makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>Authentic designer stock. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Makeup,,TRUE,Title,Default,,,,,126725384507-1,7,shopify,22,deny,manual,53.88,,TRUE,TRUE,,https://i.ebayimg.com/images/g/UuMAAOSwzkZnDrYs/s-l800.jpg,1,Estée Lauder Major Eye Impact Firm + Smooth + Brighten Set,FALSE,Estée Lauder Major Eye Impact Firm + Smooth + Brighten Set | Sol Beautiful,"Authentic Estée Lauder makeup from Sol Beautiful — Estée Lauder Major Eye Impact Firm + Smooth + Brighten Set. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-micro-essence-lotion-fresh-sakura-ferment-13,Estée Lauder Micro Essence Lotion Fresh Sakura Ferment 13.4 Fl OZ,"<p>Authentic Estée Lauder skincare from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>Authentic designer stock. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Skincare,,TRUE,Title,Default,,,,,B08XX2RHCH,7,shopify,6,deny,manual,66.80,,TRUE,TRUE,,https://i.ebayimg.com/images/g/rAEAAOSw3~VnDrYy/s-l800.jpg,1,Estée Lauder Micro Essence Lotion Fresh Sakura Ferment 13.4 Fl OZ,FALSE,Estée Lauder Micro Essence Lotion Fresh Sakura Ferment 13.4 Fl OZ | Sol Beautiful,"Authentic Estée Lauder skincare from Sol Beautiful — Estée Lauder Micro Essence Lotion Fresh Sakura Ferment 13.4 Fl OZ. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-micro-essence-skin-activating-lotion-24-oz-7,Estée Lauder Micro Essence Skin Activating Lotion .24 OZ / 7 ML Travel Size NIB,"<p>Authentic Estée Lauder makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>New in box. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Makeup,new-in-box,TRUE,Quantity,1 jar x .24 oz / 7 ml,,,,,125045346874-1,7,shopify,43,deny,manual,6.68,,TRUE,TRUE,,https://i.ebayimg.com/images/g/z5kAAOSwWKths-Cx/s-l800.jpg,1,Estée Lauder Micro Essence Skin Activating Lotion .24 OZ / 7 ML Travel Size NIB,FALSE,Estée Lauder Micro Essence Skin Activating Lotion .24 OZ / 7 ML Travel Size NIB | Sol Beautiful,"Authentic Estée Lauder makeup from Sol Beautiful — Estée Lauder Micro Essence Skin Activating Lotion .24 OZ / 7 ML Travel Size NIB. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-micro-essence-skin-activating-lotion-24-oz-7,,,,,,,,,5 jars x .24 oz / 7 ml = 1.2 oz / 35 ml,,,,,125045346874-2,7,shopify,20,deny,manual,13.88,,TRUE,TRUE,,,,,,,,oz,,
est-e-lauder-est-e-lauder-micro-essence-skin-activating-treatment-loti-074333,Estée Lauder Micro Essence Skin Activating Treatment Lotion 2.5 OZ / 75 ML NIB,"<p>Authentic Estée Lauder makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>New in box. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Makeup,new-in-box,TRUE,Title,Default,,,,,B01MA5E4R4,7,shopify,29,deny,manual,17.45,,TRUE,TRUE,,https://i.ebayimg.com/images/g/oAkAAOSwF15nDrW8/s-l800.jpg,1,Estée Lauder Micro Essence Skin Activating Treatment Lotion 2.5 OZ / 75 ML NIB,FALSE,Estée Lauder Micro Essence Skin Activating Treatment Lotion 2.5 OZ / 75 ML NIB | Sol Beautiful,"Authentic Estée Lauder makeup from Sol Beautiful — Estée Lauder Micro Essence Skin Activating Treatment Lotion 2.5 OZ / 75 ML NIB. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-nutritious-active-tremella-hydra-fortifying,Estée Lauder Nutritious Active-tremella Hydra Fortifying Emulsion .17 OZ Qty NIB,"<p>Authentic Estée Lauder makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>New in box. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Makeup,new-in-box,TRUE,Quantity,6 pieces,,,,,114093625086-1,7,shopify,27,deny,manual,34.10,,TRUE,TRUE,,https://i.ebayimg.com/images/g/A08AAOSwJoBeNK41/s-l800.jpg,1,Estée Lauder Nutritious Active-tremella Hydra Fortifying Emulsion .17 OZ Qty NIB,FALSE,Estée Lauder Nutritious Active-tremella Hydra Fortifying Emulsion .17 OZ Qty NIB | Sol Beautiful,"Authentic Estée Lauder makeup from Sol Beautiful — Estée Lauder Nutritious Active-tremella Hydra Fortifying Emulsion .17 OZ Qty NIB. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-nutritious-active-tremella-hydra-fortifying,,,,,,,,,120 pieces,,,,,114093625086-2,7,shopify,1,deny,manual,488.82,,TRUE,TRUE,,,,,,,,oz,,
est-e-lauder-est-e-lauder-nutritious-active-tremella-hydra-fortifying,,,,,,,,,36 pieces,,,,,114093625086-3,7,shopify,10,deny,manual,195.80,,TRUE,TRUE,,,,,,,,oz,,
est-e-lauder-est-e-lauder-nutritious-active-tremella-hydra-fortifying,,,,,,,,,1 piece,,,,,114093625086-4,7,shopify,172,deny,manual,6.35,,TRUE,TRUE,,,,,,,,oz,,
est-e-lauder-est-e-lauder-nutritious-detox-and-glow-24-7-radiant-healt,Estée Lauder Nutritious Detox and Glow 24/7 Radiant Healthy Looking Skin 5pc Set,"<p>Authentic Estée Lauder makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>Authentic designer stock. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Makeup,,TRUE,Title,Default,,,,,117366969566-1,85,shopify,1,deny,manual,98.45,,TRUE,TRUE,,https://i.ebayimg.com/images/g/P7UAAeSwUjRqhOKu/s-l800.jpg,1,Estée Lauder Nutritious Detox and Glow 24/7 Radiant Healthy Looking Skin 5pc Set,FALSE,Estée Lauder Nutritious Detox and Glow 24/7 Radiant Healthy Looking Skin 5pc Set | Sol Beautiful,"Authentic Estée Lauder makeup from Sol Beautiful — Estée Lauder Nutritious Detox and Glow 24/7 Radiant Healthy Looking Skin 5pc Set. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-nutritious-melting-soft-creme-mask-pores-hyd,Estée Lauder Nutritious Melting Soft Creme Mask Pores Hydration 1.7 OZ 50 ML NIB,"<p>Authentic Estée Lauder skincare from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>New in box. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Skincare,new-in-box,TRUE,Title,Default,,,,,117084713753-1,14,shopify,1,deny,manual,27.45,,TRUE,TRUE,,https://i.ebayimg.com/images/g/ShEAAeSw4c1ps2jQ/s-l800.jpg,1,Estée Lauder Nutritious Melting Soft Creme Mask Pores Hydration 1.7 OZ 50 ML NIB,FALSE,Estée Lauder Nutritious Melting Soft Creme Mask Pores Hydration 1.7 OZ 50 ML NIB | Sol Beautiful,"Authentic Estée Lauder skincare from Sol Beautiful — Estée Lauder Nutritious Melting Soft Creme Mask Pores Hydration 1.7 OZ 50 ML NIB. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-nutritious-super-pomegranate-radiant-energy,Estée Lauder Nutritious Super Pomegranate Radiant Energy Cleansing Oil 13.5 OZ,"<p>Authentic Estée Lauder skincare from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>Authentic designer stock. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Skincare,,TRUE,Title,Default,,,,,116111589574-1,14,shopify,20,deny,manual,78.30,,TRUE,TRUE,,https://i.ebayimg.com/images/g/cccAAOSw8v9l-LZP/s-l800.jpg,1,Estée Lauder Nutritious Super Pomegranate Radiant Energy Cleansing Oil 13.5 OZ,FALSE,Estée Lauder Nutritious Super Pomegranate Radiant Energy Cleansing Oil 13.5 OZ | Sol Beautiful,"Authentic Estée Lauder skincare from Sol Beautiful — Estée Lauder Nutritious Super Pomegranate Radiant Energy Cleansing Oil 13.5 OZ. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-nutritious-super-pomegranate-radiant-energy-074349,Estée Lauder Nutritious Super Pomegranate Radiant Energy Lotion Light 6.7 OZ,"<p>Authentic Estée Lauder skincare from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>Authentic designer stock. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Skincare,,TRUE,Title,Default,,,,,B08JH7FKQT,7,shopify,34,deny,manual,21.11,,TRUE,TRUE,,https://i.ebayimg.com/images/g/YUoAAOSwQRBnDrYz/s-l800.jpg,1,Estée Lauder Nutritious Super Pomegranate Radiant Energy Lotion Light 6.7 OZ,FALSE,Estée Lauder Nutritious Super Pomegranate Radiant Energy Lotion Light 6.7 OZ | Sol Beautiful,"Authentic Estée Lauder skincare from Sol Beautiful — Estée Lauder Nutritious Super Pomegranate Radiant Energy Lotion Light 6.7 OZ. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-nutritious-vitality8-radiant-eye-jelly-treat,Estée Lauder Nutritious Vitality8 Radiant Eye Jelly Treatment .5 OZ / 15 ML NIB,"<p>Authentic Estée Lauder skincare from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>New in box. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Skincare,new-in-box,TRUE,Title,Default,,,,,126803631719-1,7,shopify,25,deny,manual,23.88,,TRUE,TRUE,,https://i.ebayimg.com/images/g/fdMAAOSwu0hnSlwI/s-l800.jpg,1,Estée Lauder Nutritious Vitality8 Radiant Eye Jelly Treatment .5 OZ / 15 ML NIB,FALSE,Estée Lauder Nutritious Vitality8 Radiant Eye Jelly Treatment .5 OZ / 15 ML NIB | Sol Beautiful,"Authentic Estée Lauder skincare from Sol Beautiful — Estée Lauder Nutritious Vitality8 Radiant Eye Jelly Treatment .5 OZ / 15 ML NIB. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-perfectly-clean-fresh-balancing-lotion-400ml,Estée Lauder Perfectly Clean Fresh Balancing Lotion 400ml / 13.5 OZ Jumbo Size,"<p>Authentic Estée Lauder makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>Authentic designer stock. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Makeup,,TRUE,Title,Default,,,,,B000O51YJM,7,shopify,3,deny,manual,35.88,,TRUE,TRUE,,https://i.ebayimg.com/images/g/mS4AAOSw0mFnDrYK/s-l800.jpg,1,Estée Lauder Perfectly Clean Fresh Balancing Lotion 400ml / 13.5 OZ Jumbo Size,FALSE,Estée Lauder Perfectly Clean Fresh Balancing Lotion 400ml / 13.5 OZ Jumbo Size | Sol Beautiful,"Authentic Estée Lauder makeup from Sol Beautiful — Estée Lauder Perfectly Clean Fresh Balancing Lotion 400ml / 13.5 OZ Jumbo Size. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-pure-color-desire-rouge-excess-lipstick-lip,Estée Lauder Pure Color Desire Rouge Excess Lipstick Lip Color .1 OZ / 3.1 G NIB,"<p>Authentic Estée Lauder makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>New in box. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Makeup,new-in-box,TRUE,Shade,Seduce 201,,,,,126730451720-1,4,shopify,3,deny,manual,48.35,,TRUE,TRUE,,https://i.ebayimg.com/images/g/VIoAAOSw~OFnEoE8/s-l800.jpg,1,Estée Lauder Pure Color Desire Rouge Excess Lipstick Lip Color .1 OZ / 3.1 G NIB,FALSE,Estée Lauder Pure Color Desire Rouge Excess Lipstick Lip Color .1 OZ / 3.1 G NIB | Sol Beautiful,"Authentic Estée Lauder makeup from Sol Beautiful — Estée Lauder Pure Color Desire Rouge Excess Lipstick Lip Color .1 OZ / 3.1 G NIB. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-pure-color-desire-rouge-excess-lipstick-lip,,,,,,,,,Sweeten 204,,,,,126730451720-2,4,shopify,1,deny,manual,21.90,,TRUE,TRUE,,,,,,,,oz,,
est-e-lauder-est-e-lauder-pure-color-desire-rouge-excess-lipstick-lip,,,,,,,,,Deny 112 (chrome),,,,,126730451720-3,4,shopify,9,deny,manual,23.90,,TRUE,TRUE,,,,,,,,oz,,
est-e-lauder-est-e-lauder-pure-color-desire-rouge-excess-lipstick-lip,,,,,,,,,Sting 203,,,,,126730451720-4,4,shopify,2,deny,manual,24.65,,TRUE,TRUE,,,,,,,,oz,,
est-e-lauder-est-e-lauder-pure-color-desire-rouge-excess-lipstick-lip,,,,,,,,,Don't Stop 305,,,,,126730451720-5,4,shopify,4,deny,manual,25.60,,TRUE,TRUE,,,,,,,,oz,,
est-e-lauder-est-e-lauder-pure-color-envy-8-eyeshadow-palette-the-met,Estée Lauder Pure Color Envy 8 Eyeshadow Palette the Met 150 Collection .42 OZ,"<p>Authentic Estée Lauder makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>Authentic designer stock. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Makeup,,TRUE,Title,Default,,,,,124993277901-1,14,shopify,2,deny,manual,46.87,,TRUE,TRUE,,https://i.ebayimg.com/images/g/GGgAAOSwHYVhiFuC/s-l800.jpg,1,Estée Lauder Pure Color Envy 8 Eyeshadow Palette the Met 150 Collection .42 OZ,FALSE,Estée Lauder Pure Color Envy 8 Eyeshadow Palette the Met 150 Collection .42 OZ | Sol Beautiful,"Authentic Estée Lauder makeup from Sol Beautiful — Estée Lauder Pure Color Envy 8 Eyeshadow Palette the Met 150 Collection .42 OZ. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-pure-color-envy-cream-shadow-paint-14-oz-mid,Estée Lauder Pure Color Envy Cream Shadow Paint .14 OZ Midnight Fury 06 NIB,"<p>Authentic Estée Lauder makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>New in box. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Makeup,new-in-box,TRUE,Title,Default,,,,,B07C8GQ1KV,7,shopify,7,deny,manual,19.76,,TRUE,TRUE,,https://i.ebayimg.com/images/g/opIAAOSwbGRnDrYi/s-l800.jpg,1,Estée Lauder Pure Color Envy Cream Shadow Paint .14 OZ Midnight Fury 06 NIB,FALSE,Estée Lauder Pure Color Envy Cream Shadow Paint .14 OZ Midnight Fury 06 NIB | Sol Beautiful,"Authentic Estée Lauder makeup from Sol Beautiful — Estée Lauder Pure Color Envy Cream Shadow Paint .14 OZ Midnight Fury 06 NIB. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-pure-color-envy-sculpting-lipstick-04-oz-1-2,Estée Lauder Pure Color Envy Sculpting Lipstick .04 OZ / 1.2 G Mini NIB,"<p>Authentic Estée Lauder makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>New in box. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Makeup,new-in-box,TRUE,Shade,Rebellious Rose 420,,,,,125181125856-1,4,shopify,2,deny,manual,9.38,,TRUE,TRUE,,https://i.ebayimg.com/images/g/fG4AAOSwft9hRhbA/s-l800.jpg,1,Estée Lauder Pure Color Envy Sculpting Lipstick .04 OZ / 1.2 G Mini NIB,FALSE,Estée Lauder Pure Color Envy Sculpting Lipstick .04 OZ / 1.2 G Mini NIB | Sol Beautiful,"Authentic Estée Lauder makeup from Sol Beautiful — Estée Lauder Pure Color Envy Sculpting Lipstick .04 OZ / 1.2 G Mini NIB. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-pure-color-envy-vinyl-lipcolor-lipgloss-lip,Estée Lauder Pure Color Envy Vinyl Lipcolor Lipgloss Lip Stain .24oz/7ml F/S NIB,"<p>Authentic Estée Lauder makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>New in box. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Makeup,new-in-box,TRUE,Shade,04 Shameless,,,,,116709902934-1,7,shopify,23,deny,manual,8.94,,TRUE,TRUE,,https://i.ebayimg.com/images/g/eH0AAeSw01doh890/s-l800.jpg,1,Estée Lauder Pure Color Envy Vinyl Lipcolor Lipgloss Lip Stain .24oz/7ml F/S NIB,FALSE,Estée Lauder Pure Color Envy Vinyl Lipcolor Lipgloss Lip Stain .24oz/7ml F/S NIB | Sol Beautiful,"Authentic Estée Lauder makeup from Sol Beautiful — Estée Lauder Pure Color Envy Vinyl Lipcolor Lipgloss Lip Stain .24oz/7ml F/S NIB. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-pure-color-envy-vinyl-lipcolor-lipgloss-lip,,,,,,,,,06 Burn,,,,,116709902934-2,7,shopify,24,deny,manual,11.98,,TRUE,TRUE,,,,,,,,oz,,
est-e-lauder-est-e-lauder-pure-color-envy-vinyl-lipcolor-lipgloss-lip,,,,,,,,,02 Controversial,,,,,116709902934-3,7,shopify,22,deny,manual,12.88,,TRUE,TRUE,,,,,,,,oz,,
est-e-lauder-est-e-lauder-pure-color-long-lasting-lipstick-13-oz-gold,Estée Lauder Pure Color Long Lasting Lipstick .13 OZ Gold Original Formula NIB,"<p>Authentic Estée Lauder makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>New in box. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Makeup,new-in-box,TRUE,Shade,Pinkberry PCL 82,,,,,127310873440-1,7,shopify,2,deny,manual,99.85,,TRUE,TRUE,,https://i.ebayimg.com/images/g/RK0AAeSwFWhon5Wc/s-l800.jpg,1,Estée Lauder Pure Color Long Lasting Lipstick .13 OZ Gold Original Formula NIB,FALSE,Estée Lauder Pure Color Long Lasting Lipstick .13 OZ Gold Original Formula NIB | Sol Beautiful,"Authentic Estée Lauder makeup from Sol Beautiful — Estée Lauder Pure Color Long Lasting Lipstick .13 OZ Gold Original Formula NIB. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-pure-color-love-matte-liquid-lip-lipstick-li,Estée Lauder Pure Color Love Matte Liquid Lip Lipstick Lipgloss .20oz/6ml FS NIB,"<p>Authentic Estée Lauder makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>New in box. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Makeup,new-in-box,TRUE,Shade,305 Raging Beauty,,,,,127290704179-1,7,shopify,1,deny,manual,14.94,,TRUE,TRUE,,https://i.ebayimg.com/images/g/P-AAAeSwfFloko0A/s-l800.jpg,1,Estée Lauder Pure Color Love Matte Liquid Lip Lipstick Lipgloss .20oz/6ml FS NIB,FALSE,Estée Lauder Pure Color Love Matte Liquid Lip Lipstick Lipgloss .20oz/6ml FS NIB | Sol Beautiful,"Authentic Estée Lauder makeup from Sol Beautiful — Estée Lauder Pure Color Love Matte Liquid Lip Lipstick Lipgloss .20oz/6ml FS NIB. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-pure-color-love-matte-liquid-lip-lipstick-li,,,,,,,,,301 Burning Kiss,,,,,127290704179-2,7,shopify,2,deny,manual,23.99,,TRUE,TRUE,,,,,,,,oz,,
est-e-lauder-est-e-lauder-pure-color-love-matte-liquid-lip-lipstick-li,,,,,,,,,401 Grape Addiction,,,,,127290704179-3,7,shopify,0,deny,manual,28.80,,TRUE,TRUE,,,,,,,,oz,,
est-e-lauder-est-e-lauder-pure-color-love-matte-liquid-lip-lipstick-li,,,,,,,,,200 Brazen Buff (shine),,,,,127290704179-4,7,shopify,11,deny,manual,18.49,,TRUE,TRUE,,,,,,,,oz,,
est-e-lauder-est-e-lauder-pure-color-love-matte-liquid-lip-lipstick-li,,,,,,,,,304 Revved Red (matte),,,,,127290704179-5,7,shopify,13,deny,manual,14.88,,TRUE,TRUE,,,,,,,,oz,,
est-e-lauder-est-e-lauder-pure-color-love-matte-liquid-lip-lipstick-li,,,,,,,,,404 Caffeine Queen (matte),,,,,127290704179-6,7,shopify,20,deny,manual,21.88,,TRUE,TRUE,,,,,,,,oz,,
est-e-lauder-est-e-lauder-re-nutriv-ultimate-lift-regenerating-youth-p,Estée Lauder Re-Nutriv Ultimate Lift Regenerating Youth Precious Collection 7 PC,"<p>Authentic Estée Lauder skincare from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>Authentic designer stock. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Skincare,,TRUE,Title,Default,,,,,B07Z86RK6W,7,shopify,5,deny,manual,403.88,,TRUE,TRUE,,https://i.ebayimg.com/images/g/Gx4AAOSw4tFnDraL/s-l800.jpg,1,Estée Lauder Re-Nutriv Ultimate Lift Regenerating Youth Precious Collection 7 PC,FALSE,Estée Lauder Re-Nutriv Ultimate Lift Regenerating Youth Precious Collection 7 PC | Sol Beautiful,"Authentic Estée Lauder skincare from Sol Beautiful — Estée Lauder Re-Nutriv Ultimate Lift Regenerating Youth Precious Collection 7 PC. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-re-nutriv-the-diamond-serum-lipcolour-lipsti,Estée Lauder Re-nutriv the Diamond Serum Lipcolour Lipstick .09 OZ NIB $110,"<p>Authentic Estée Lauder makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>New in box. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Makeup,new-in-box,TRUE,Shade,Trillion 500,,,,,127370406448-1,7,shopify,1,deny,manual,68.80,,TRUE,TRUE,,https://i.ebayimg.com/images/g/uJMAAeSwMOxoxijn/s-l800.jpg,1,Estée Lauder Re-nutriv the Diamond Serum Lipcolour Lipstick .09 OZ NIB $110,FALSE,Estée Lauder Re-nutriv the Diamond Serum Lipcolour Lipstick .09 OZ NIB $110 | Sol Beautiful,"Authentic Estée Lauder makeup from Sol Beautiful — Estée Lauder Re-nutriv the Diamond Serum Lipcolour Lipstick .09 OZ NIB $110. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-revitalizing-supreme-bright-moisturizer-powe,Estée Lauder Revitalizing Supreme + Bright Moisturizer Power Lotion - 3.4 Fl OZ,"<p>Authentic Estée Lauder skincare from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>Authentic designer stock. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Skincare,,TRUE,Title,Default,,,,,B094Y94D2T,7,shopify,2,deny,manual,58.14,,TRUE,TRUE,,https://i.ebayimg.com/images/g/SaAAAOSwlANnDra~/s-l800.jpg,1,Estée Lauder Revitalizing Supreme + Bright Moisturizer Power Lotion - 3.4 Fl OZ,FALSE,Estée Lauder Revitalizing Supreme + Bright Moisturizer Power Lotion - 3.4 Fl OZ | Sol Beautiful,"Authentic Estée Lauder skincare from Sol Beautiful — Estée Lauder Revitalizing Supreme + Bright Moisturizer Power Lotion - 3.4 Fl OZ. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
est-e-lauder-est-e-lauder-revitalizing-supreme-global-anti-aging-cell-384492,Estée Lauder Revitalizing Supreme + Global Anti-aging Cell Power Eye Gelee,"<p>Authentic Estée Lauder makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>Authentic designer stock. Packed in Fountain Valley, California and shipped from the United States.</p>",Estée Lauder,Health & Beauty > Personal Care,Makeup,,TRUE,Title,Default,,,,,B01N15UDZ4,7,shopify,1,deny,manual,69.88,,TRUE,TRUE,,https://i.ebayimg.com/images/g/WOMAAOSwsdBnDran/s-l800.jpg,1,Estée Lauder Revitalizing Supreme + Global Anti-aging Cell Power Eye Gelee,FALSE,Estée Lauder Revitalizing Supreme + Global Anti-aging Cell Power Eye Gelee | Sol Beautiful,"Authentic Estée Lauder makeup from Sol Beautiful — Estée Lauder Revitalizing Supreme + Global Anti-aging Cell Power Eye Gelee. Packed in Fountain Valley, CA and shipped from the USA.",oz,,active
